"Time","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"1999-01-10 21:50:00.0","0","0","23","0","0","41","0","0","12","0"
"1999-01-10 22:00:00.0","0","0","23","0","0","45","0","0","17","0"
"1999-01-10 22:10:00.0","0","0","5","0","0","30","0","0","18","0"
"1999-01-10 22:20:00.0","0","0","0","0","0","19","0","0","9","0"
"1999-01-10 22:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1999-01-10 22:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-10 22:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-10 23:00:00.0","0","0","13","0","0","37","0","0","17","0"
"1999-01-10 23:10:00.0","0","0","25","0","0","48","0","0","18","0"
"1999-01-10 23:20:00.0","0","0","23","0","0","34","0","0","4","0"
"1999-01-10 23:30:00.0","0","0","23","0","0","30","0","0","0","0"
"1999-01-10 23:40:00.0","0","0","11","0","0","25","0","0","4","0"
"1999-01-10 23:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-11 00:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-11 00:10:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-11 00:20:00.0","0","0","0","0","0","22","0","0","14","0"
"1999-01-11 00:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 00:40:00.0","0","0","18","0","0","27","0","0","0","0"
"1999-01-11 00:50:00.0","0","0","25","0","0","41","0","0","9","0"
"1999-01-11 01:00:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-11 01:10:00.0","0","0","22","0","0","45","0","0","17","0"
"1999-01-11 01:20:00.0","0","0","6","0","0","31","1","0","17","0"
"1999-01-11 01:30:00.0","0","0","0","0","0","24","0","0","15","0"
"1999-01-11 01:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 01:50:00.0","0","0","7","0","0","13","0","0","10","0"
"1999-01-11 02:00:00.0","0","0","7","0","0","13","0","0","10","0"
"1999-01-11 02:10:00.0","0","0","7","0","0","30","0","0","10","0"
"1999-01-11 02:20:00.0","0","0","7","0","0","31","0","0","10","0"
"1999-01-11 02:30:00.0","0","0","9","0","0","40","0","0","10","0"
"1999-01-11 02:40:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-11 02:50:00.0","0","0","23","0","0","32","2","0","0","0"
"1999-01-11 03:00:00.0","0","0","12","0","0","37","0","0","17","0"
"1999-01-11 03:10:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-11 03:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-11 03:30:00.0","0","0","0","0","0","13","0","0","3","0"
"1999-01-11 03:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 03:50:00.0","0","0","0","0","0","14","0","0","3","0"
"1999-01-11 04:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-11 04:10:00.0","0","0","20","0","0","44","0","0","18","0"
"1999-01-11 04:20:00.0","0","0","25","0","0","46","0","0","17","0"
"1999-01-11 04:30:00.0","0","0","22","0","0","31","0","0","0","0"
"1999-01-11 04:40:00.0","0","0","23","0","0","30","0","0","0","0"
"1999-01-11 04:50:00.0","0","0","5","0","0","23","0","0","9","0"
"1999-01-11 05:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-11 05:10:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-11 05:20:00.0","0","0","0","0","0","21","0","0","13","0"
"1999-01-11 05:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 05:40:00.0","0","0","2","0","17","70","6","0","0","0"
"1999-01-11 05:50:00.0","0","0","24","0","0","51","9","0","12","0"
"1999-01-11 06:00:00.0","0","0","22","0","0","54","8","0","18","0"
"1999-01-11 06:10:00.0","0","0","23","0","0","46","2","0","17","0"
"1999-01-11 06:20:00.0","0","0","22","0","0","45","5","1","8","0"
"1999-01-11 06:30:00.0","0","0","5","0","0","24","0","10","0","0"
"1999-01-11 06:40:00.0","0","0","0","0","0","22","2","10","0","0"
"1999-01-11 06:50:00.0","0","0","0","0","0","36","0","11","17","0"
"1999-01-11 07:00:00.0","0","0","0","0","0","36","6","4","18","0"
"1999-01-11 07:10:00.0","0","0","0","0","0","24","0","0","16","0"
"1999-01-11 07:20:00.0","0","0","0","0","0","12","0","0","3","0"
"1999-01-11 07:30:00.0","0","0","0","0","0","11","1","0","0","0"
"1999-01-11 07:40:00.0","0","0","14","0","0","29","0","0","6","0"
"1999-01-11 07:50:00.0","0","0","24","0","0","47","0","0","18","0"
"1999-01-11 08:00:00.0","0","0","23","0","0","45","0","0","17","0"
"1999-01-11 08:10:00.0","0","0","22","0","26","72","5","0","13","0"
"1999-01-11 08:20:00.0","0","0","13","0","0","32","11","0","0","0"
"1999-01-11 08:30:00.0","0","0","0","0","0","14","4","0","0","0"
"1999-01-11 08:40:00.0","0","0","0","0","0","22","1","0","12","0"
"1999-01-11 08:50:00.0","0","1","0","0","0","27","0","0","18","0"
"1999-01-11 09:00:00.0","0","0","0","0","0","24","0","0","17","0"
"1999-01-11 09:10:00.0","0","0","0","0","0","26","10","0","8","0"
"1999-01-11 09:20:00.0","0","0","0","0","0","23","13","0","0","0"
"1999-01-11 09:30:00.0","0","0","12","0","0","34","13","0","0","0"
"1999-01-11 09:40:00.0","0","0","25","0","0","61","13","0","18","0"
"1999-01-11 09:50:00.0","0","0","23","0","0","52","7","0","17","0"
"1999-01-11 10:00:00.0","0","0","21","0","0","45","1","0","17","0"
"1999-01-11 10:10:00.0","0","0","4","0","0","16","0","0","3","0"
"1999-01-11 10:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1999-01-11 10:30:00.0","0","0","0","0","0","15","0","0","4","0"
"1999-01-11 10:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-11 10:50:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-11 11:00:00.0","0","0","0","0","0","22","0","0","13","0"
"1999-01-11 11:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 11:20:00.0","0","0","25","0","0","32","0","0","0","0"
"1999-01-11 11:30:00.0","0","0","25","0","0","44","0","0","12","0"
"1999-01-11 11:40:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-11 11:50:00.0","0","0","21","0","44","89","0","0","17","0"
"1999-01-11 12:00:00.0","0","0","1","0","0","18","0","0","8","0"
"1999-01-11 12:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 12:20:00.0","0","0","0","0","0","16","6","0","0","0"
"1999-01-11 12:30:00.0","0","0","0","0","0","39","14","0","18","0"
"1999-01-11 12:40:00.0","0","0","0","0","33","64","2","0","17","0"
"1999-01-11 12:50:00.0","0","0","13","0","0","47","0","10","17","0"
"1999-01-11 13:00:00.0","0","0","24","0","0","42","0","10","1","0"
"1999-01-11 13:10:00.0","0","0","24","0","0","40","0","9","0","0"
"1999-01-11 13:20:00.0","0","0","22","0","0","47","0","10","8","0"
"1999-01-11 13:30:00.0","0","0","22","0","0","56","0","10","18","0"
"1999-01-11 13:40:00.0","0","0","10","0","0","44","0","11","17","0"
"1999-01-11 13:50:00.0","0","0","0","0","0","28","0","9","10","0"
"1999-01-11 14:00:00.0","0","0","0","0","0","20","0","9","0","0"
"1999-01-11 14:10:00.0","0","0","20","0","0","38","0","10","0","0"
"1999-01-11 14:20:00.0","0","0","21","0","0","52","0","9","16","0"
"1999-01-11 14:30:00.0","0","0","22","0","0","55","1","10","17","0"
"1999-01-11 14:40:00.0","0","0","21","0","0","53","0","9","17","0"
"1999-01-11 14:50:00.0","0","0","21","0","0","41","0","9","4","0"
"1999-01-11 15:00:00.0","0","0","22","0","0","169","1","10","0","0"
"1999-01-11 15:10:00.0","0","1","21","0","0","97","0","9","4","0"
"1999-01-11 15:20:00.0","0","0","21","0","0","55","0","10","18","0"
"1999-01-11 15:30:00.0","0","0","22","0","0","46","0","2","18","0"
"1999-01-11 15:40:00.0","0","0","21","0","0","41","0","0","13","0"
"1999-01-11 15:50:00.0","0","0","2","0","0","11","0","0","0","0"
"1999-01-11 16:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 16:10:00.0","0","0","0","0","0","20","0","0","11","0"
"1999-01-11 16:20:00.0","0","0","19","0","0","43","0","0","18","0"
"1999-01-11 16:30:00.0","0","0","22","0","0","45","0","0","17","0"
"1999-01-11 16:40:00.0","0","0","23","0","0","36","0","0","8","0"
"1999-01-11 16:50:00.0","0","0","22","0","0","29","0","0","0","0"
"1999-01-11 17:00:00.0","0","0","15","0","0","25","0","0","0","0"
"1999-01-11 17:10:00.0","0","0","0","0","0","26","0","0","19","0"
"1999-01-11 17:20:00.0","0","0","0","0","0","29","4","0","17","0"
"1999-01-11 17:30:00.0","0","0","0","0","0","37","13","0","17","0"
"1999-01-11 17:40:00.0","0","0","20","0","0","31","3","0","0","0"
"1999-01-11 17:50:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-11 18:00:00.0","0","0","22","0","0","54","12","5","8","0"
"1999-01-11 18:10:00.0","0","0","14","0","0","61","14","10","18","0"
"1999-01-11 18:20:00.0","0","407","0","0","0","457","19","9","18","0"
"1999-01-11 18:30:00.0","0","346","0","0","0","389","18","10","9","0"
"1999-01-11 18:40:00.0","0","208","0","0","0","237","11","10","0","0"
"1999-01-11 18:50:00.0","0","195","0","0","0","230","17","10","0","0"
"1999-01-11 19:00:00.0","0","0","15","0","0","61","11","11","17","0"
"1999-01-11 19:10:00.0","0","0","23","0","0","66","10","10","18","0"
"1999-01-11 19:20:00.0","0","0","23","0","0","65","12","8","17","0"
"1999-01-11 19:30:00.0","0","0","22","0","0","44","14","0","1","0"
"1999-01-11 19:40:00.0","0","0","2","0","0","24","13","0","0","0"
"1999-01-11 19:50:00.0","0","0","0","0","0","35","18","0","7","0"
"1999-01-11 20:00:00.0","0","0","0","0","0","40","16","0","18","0"
"1999-01-11 20:10:00.0","0","0","11","0","0","53","14","4","18","0"
"1999-01-11 20:20:00.0","0","0","23","0","0","55","5","10","11","0"
"1999-01-11 20:30:00.0","0","0","22","0","0","43","2","10","0","0"
"1999-01-11 20:40:00.0","0","0","22","0","0","39","0","10","0","0"
"1999-01-11 20:50:00.0","0","0","1","0","0","34","0","10","14","0"
"1999-01-11 21:00:00.0","0","0","0","0","0","34","1","9","18","0"
"1999-01-11 21:10:00.0","0","0","0","0","0","34","0","9","17","0"
"1999-01-11 21:20:00.0","0","0","0","0","0","18","1","3","5","0"
"1999-01-11 21:30:00.0","0","0","17","0","0","27","0","0","0","0"
"1999-01-11 21:40:00.0","0","0","23","0","0","33","0","0","3","0"
"1999-01-11 21:50:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-11 22:00:00.0","0","0","13","0","0","37","0","0","17","0"
"1999-01-11 22:10:00.0","0","0","0","0","0","22","0","0","14","0"
"1999-01-11 22:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-11 22:30:00.0","0","0","0","0","0","10","1","0","0","0"
"1999-01-11 22:40:00.0","0","0","0","0","0","21","0","0","11","0"
"1999-01-11 22:50:00.0","0","0","3","0","0","29","1","0","18","0"
"1999-01-11 23:00:00.0","0","0","23","0","0","46","0","0","17","0"
"1999-01-11 23:10:00.0","0","0","23","0","0","36","0","0","7","0"
"1999-01-11 23:20:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-11 23:30:00.0","0","0","7","0","0","17","0","0","1","0"
"1999-01-11 23:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-11 23:50:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 00:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 00:10:00.0","0","0","0","0","0","10","0","0","1","0"
"1999-01-12 00:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 00:30:00.0","0","0","13","0","0","29","0","0","8","0"
"1999-01-12 00:40:00.0","0","0","25","0","0","48","0","0","18","0"
"1999-01-12 00:50:00.0","0","0","22","0","0","45","0","0","17","0"
"1999-01-12 01:00:00.0","0","0","21","0","0","37","0","0","10","0"
"1999-01-12 01:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 01:20:00.0","0","0","0","0","0","13","3","0","0","0"
"1999-01-12 01:30:00.0","0","0","0","0","0","25","0","0","16","0"
"1999-01-12 01:40:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 01:50:00.0","0","0","11","0","0","18","0","0","8","0"
"1999-01-12 02:00:00.0","0","0","11","0","0","18","0","0","8","0"
"1999-01-12 02:10:00.0","0","0","11","0","0","28","0","0","8","0"
"1999-01-12 02:20:00.0","0","0","11","0","0","29","0","0","8","0"
"1999-01-12 02:30:00.0","0","0","13","0","0","47","0","0","12","0"
"1999-01-12 02:40:00.0","0","0","19","0","0","42","0","0","17","0"
"1999-01-12 02:50:00.0","0","0","0","0","0","18","0","0","9","0"
"1999-01-12 03:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 03:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 03:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 03:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 03:40:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 03:50:00.0","0","0","8","0","0","19","0","0","2","0"
"1999-01-12 04:00:00.0","0","0","25","0","0","32","0","0","0","0"
"1999-01-12 04:10:00.0","0","0","23","0","0","37","0","0","7","0"
"1999-01-12 04:20:00.0","0","0","20","0","0","44","0","0","17","0"
"1999-01-12 04:30:00.0","0","0","1","0","0","25","0","0","18","0"
"1999-01-12 04:40:00.0","0","0","0","0","0","24","0","0","16","0"
"1999-01-12 04:50:00.0","0","0","0","0","0","24","0","0","17","0"
"1999-01-12 05:00:00.0","0","0","0","0","0","18","0","0","9","0"
"1999-01-12 05:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 05:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 05:30:00.0","0","0","4","0","0","21","0","0","7","0"
"1999-01-12 05:40:00.0","0","0","25","0","18","105","5","0","18","0"
"1999-01-12 05:50:00.0","0","0","24","0","0","58","12","0","17","0"
"1999-01-12 06:00:00.0","0","0","23","0","0","35","5","0","2","0"
"1999-01-12 06:10:00.0","0","0","9","0","0","19","0","0","0","0"
"1999-01-12 06:20:00.0","0","0","0","0","0","22","1","5","6","0"
"1999-01-12 06:30:00.0","0","0","0","0","0","36","0","10","18","0"
"1999-01-12 06:40:00.0","0","0","0","0","0","37","2","10","17","0"
"1999-01-12 06:50:00.0","0","0","0","0","0","31","2","10","10","0"
"1999-01-12 07:00:00.0","0","0","0","0","0","18","3","5","0","0"
"1999-01-12 07:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 07:20:00.0","0","0","24","0","0","46","0","0","14","0"
"1999-01-12 07:30:00.0","0","0","25","0","0","47","0","0","17","0"
"1999-01-12 07:40:00.0","0","0","21","0","0","43","0","0","17","0"
"1999-01-12 07:50:00.0","0","0","14","0","0","24","0","0","2","0"
"1999-01-12 08:00:00.0","0","0","0","0","0","11","2","0","0","0"
"1999-01-12 08:10:00.0","0","0","0","0","0","17","2","0","6","0"
"1999-01-12 08:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-12 08:30:00.0","0","0","0","0","21","48","0","0","18","0"
"1999-01-12 08:40:00.0","0","0","0","0","0","50","0","0","10","0"
"1999-01-12 08:50:00.0","0","3","0","0","0","20","7","0","0","0"
"1999-01-12 09:00:00.0","0","0","19","0","0","41","13","0","0","0"
"1999-01-12 09:10:00.0","0","0","25","0","0","58","13","0","14","0"
"1999-01-12 09:20:00.0","0","0","22","0","0","364","13","0","18","0"
"1999-01-12 09:30:00.0","0","0","12","0","0","177","14","0","17","0"
"1999-01-12 09:40:00.0","0","0","0","0","0","41","10","0","2","0"
"1999-01-12 09:50:00.0","0","0","0","0","0","48","0","0","0","0"
"1999-01-12 10:00:00.0","0","0","0","0","0","53","0","0","6","0"
"1999-01-12 10:10:00.0","0","0","0","0","0","79","0","0","18","0"
"1999-01-12 10:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 10:30:00.0","0","0","0","0","0","24","0","0","16","0"
"1999-01-12 10:40:00.0","0","0","9","0","0","35","2","0","17","0"
"1999-01-12 10:50:00.0","0","0","24","0","0","245","0","0","11","0"
"1999-01-12 11:00:00.0","0","0","24","0","45","300","0","0","0","0"
"1999-01-12 11:10:00.0","0","0","21","0","0","48","0","0","0","0"
"1999-01-12 11:20:00.0","0","0","2","0","0","46","0","0","0","0"
"1999-01-12 11:30:00.0","0","0","0","0","0","68","6","0","17","0"
"1999-01-12 11:40:00.0","0","0","0","0","0","92","8","0","18","0"
"1999-01-12 11:50:00.0","0","0","0","0","29","51","1","0","10","0"
"1999-01-12 12:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 12:10:00.0","0","0","19","0","0","27","0","0","0","0"
"1999-01-12 12:20:00.0","0","0","24","0","0","41","0","0","10","0"
"1999-01-12 12:30:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-12 12:40:00.0","0","0","22","0","0","45","0","0","17","0"
"1999-01-12 12:50:00.0","0","0","10","0","37","63","0","0","6","0"
"1999-01-12 13:00:00.0","0","0","0","0","66","76","3","0","0","0"
"1999-01-12 13:10:00.0","0","0","0","0","16","26","0","0","0","0"
"1999-01-12 13:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-12 13:30:00.0","0","0","0","0","0","67","0","3","17","0"
"1999-01-12 13:40:00.0","0","0","0","0","0","33","0","10","15","0"
"1999-01-12 13:50:00.0","0","0","0","0","0","20","0","9","0","0"
"1999-01-12 14:00:00.0","0","0","0","0","0","19","0","10","0","0"
"1999-01-12 14:10:00.0","0","0","0","0","0","27","0","9","7","0"
"1999-01-12 14:20:00.0","0","0","0","0","0","35","0","9","18","0"
"1999-01-12 14:30:00.0","0","0","8","0","0","98","0","10","17","0"
"1999-01-12 14:40:00.0","0","0","24","0","0","71","2","9","8","0"
"1999-01-12 14:50:00.0","0","0","24","0","0","177","0","10","0","0"
"1999-01-12 15:00:00.0","0","0","21","0","0","39","0","9","0","0"
"1999-01-12 15:10:00.0","0","0","2","0","0","35","0","10","14","0"
"1999-01-12 15:20:00.0","0","0","0","0","0","35","0","10","18","0"
"1999-01-12 15:30:00.0","0","0","0","0","0","37","3","9","17","0"
"1999-01-12 15:40:00.0","0","0","0","0","0","24","0","10","5","0"
"1999-01-12 15:50:00.0","0","0","0","0","0","19","0","10","0","0"
"1999-01-12 16:00:00.0","0","0","0","0","0","20","0","9","0","0"
"1999-01-12 16:10:00.0","0","0","0","0","41","77","0","10","16","0"
"1999-01-12 16:20:00.0","0","0","0","0","0","35","0","10","17","0"
"1999-01-12 16:30:00.0","0","0","0","0","10","45","0","9","17","0"
"1999-01-12 16:40:00.0","0","0","0","0","62","82","0","10","1","0"
"1999-01-12 16:50:00.0","0","0","15","0","0","34","0","10","0","0"
"1999-01-12 17:00:00.0","0","0","26","0","0","53","7","10","3","0"
"1999-01-12 17:10:00.0","0","0","24","0","24","89","7","9","18","0"
"1999-01-12 17:20:00.0","0","0","21","0","37","91","1","10","18","0"
"1999-01-12 17:30:00.0","0","0","10","0","26","70","5","10","12","0"
"1999-01-12 17:40:00.0","0","0","0","0","9","47","17","9","0","0"
"1999-01-12 17:50:00.0","0","0","0","0","0","76","31","10","0","0"
"1999-01-12 18:00:00.0","0","0","0","0","0","46","17","10","10","0"
"1999-01-12 18:10:00.0","0","0","0","0","0","48","12","11","17","0"
"1999-01-12 18:20:00.0","0","0","0","0","0","45","11","10","17","0"
"1999-01-12 18:30:00.0","0","0","0","0","0","35","10","10","6","0"
"1999-01-12 18:40:00.0","0","0","0","0","0","29","10","10","0","0"
"1999-01-12 18:50:00.0","0","0","0","0","10","40","12","10","0","0"
"1999-01-12 19:00:00.0","0","0","21","0","181","261","19","11","16","0"
"1999-01-12 19:10:00.0","0","0","26","0","0","75","17","10","17","0"
"1999-01-12 19:20:00.0","0","0","22","0","0","60","13","3","17","0"
"1999-01-12 19:30:00.0","0","0","21","0","0","42","13","0","1","0"
"1999-01-12 19:40:00.0","0","0","19","0","0","40","14","0","0","0"
"1999-01-12 19:50:00.0","0","0","1","0","0","28","13","0","4","0"
"1999-01-12 20:00:00.0","0","0","0","0","0","38","14","0","18","0"
"1999-01-12 20:10:00.0","13","0","0","0","0","54","15","0","18","0"
"1999-01-12 20:20:00.0","394","0","0","0","0","437","22","0","12","0"
"1999-01-12 20:30:00.0","144","0","23","0","0","206","26","0","0","0"
"1999-01-12 20:40:00.0","22","0","22","0","0","74","13","10","0","0"
"1999-01-12 20:50:00.0","223","0","23","0","0","272","0","10","11","0"
"1999-01-12 21:00:00.0","328","0","16","0","0","384","0","10","17","0"
"1999-01-12 21:10:00.0","0","0","0","0","0","37","1","10","18","0"
"1999-01-12 21:20:00.0","0","0","0","0","0","23","0","9","4","0"
"1999-01-12 21:30:00.0","0","0","0","0","0","20","0","10","0","0"
"1999-01-12 21:40:00.0","0","0","0","0","0","23","0","10","2","0"
"1999-01-12 21:50:00.0","0","0","0","0","0","31","1","4","18","0"
"1999-01-12 22:00:00.0","0","0","19","0","0","43","0","0","18","0"
"1999-01-12 22:10:00.0","0","0","23","0","0","43","0","0","15","0"
"1999-01-12 22:20:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-12 22:30:00.0","0","0","16","0","0","25","0","0","0","0"
"1999-01-12 22:40:00.0","0","0","1","0","0","17","0","0","8","0"
"1999-01-12 22:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-12 23:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-12 23:10:00.0","0","0","0","0","0","16","0","0","7","0"
"1999-01-12 23:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-12 23:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1999-01-12 23:40:00.0","0","0","16","0","0","42","0","0","17","0"
"1999-01-12 23:50:00.0","0","0","24","0","0","47","0","0","17","0"
"1999-01-13 00:00:00.0","0","0","24","0","0","46","0","0","18","0"
"1999-01-13 00:10:00.0","0","0","17","0","0","25","0","0","1","0"
