"Time","Chest freezer (Garage, 200l)","Clothes drier (without condenser) (5kg)","Electric Cooker (hot plate+oven) ()","Halogen lamp 1 ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","Washing machine (5kg)","Water heater ()"
"1998-12-03 04:50:00.0","17","0","0","0","0","0","360","0","0","134"
"1998-12-03 05:00:00.0","15","0","0","0","0","0","212","0","0","0"
"1998-12-03 05:10:00.0","0","0","0","0","0","0","177","0","0","0"
"1998-12-03 05:20:00.0","0","0","0","0","0","0","338","0","0","162"
"1998-12-03 05:30:00.0","0","0","0","0","0","0","177","0","0","0"
"1998-12-03 05:40:00.0","15","0","0","0","0","0","235","0","0","0"
"1998-12-03 05:50:00.0","16","0","0","0","0","0","291","0","0","0"
"1998-12-03 06:00:00.0","0","0","0","0","0","0","274","0","0","0"
"1998-12-03 06:10:00.0","0","0","0","0","0","0","279","0","0","0"
"1998-12-03 06:20:00.0","0","0","0","0","0","0","294","0","0","0"
"1998-12-03 06:30:00.0","14","0","0","0","0","0","316","0","0","0"
"1998-12-03 06:40:00.0","18","0","0","0","0","0","256","0","0","0"
"1998-12-03 06:50:00.0","0","0","0","0","0","0","195","0","0","0"
"1998-12-03 07:00:00.0","0","0","0","0","0","0","304","55","0","0"
"1998-12-03 07:10:00.0","0","0","0","0","0","0","569","143","0","176"
"1998-12-03 07:20:00.0","12","0","0","0","0","0","473","136","0","147"
"1998-12-03 07:30:00.0","17","0","0","0","0","0","493","129","0","225"
"1998-12-03 07:40:00.0","2","0","0","0","0","0","504","90","189","92"
"1998-12-03 07:50:00.0","0","0","0","0","0","0","997","90","509","208"
"1998-12-03 08:00:00.0","0","0","0","0","0","0","225","0","76","0"
"1998-12-03 08:10:00.0","8","0","0","0","0","0","163","0","29","0"
"1998-12-03 08:20:00.0","19","0","0","0","0","0","159","0","21","0"
"1998-12-03 08:30:00.0","2","0","0","0","0","0","159","0","41","0"
"1998-12-03 08:40:00.0","0","0","0","0","0","0","157","0","34","0"
"1998-12-03 08:50:00.0","0","0","0","0","0","0","181","0","62","0"
"1998-12-03 09:00:00.0","6","283","0","0","0","0","427","0","0","0"
"1998-12-03 09:10:00.0","19","314","0","0","0","0","459","0","0","0"
"1998-12-03 09:20:00.0","5","311","0","0","0","0","472","0","0","0"
"1998-12-03 09:30:00.0","0","280","0","0","0","0","432","0","0","0"
"1998-12-03 09:40:00.0","0","232","0","0","0","0","505","0","137","0"
"1998-12-03 09:50:00.0","6","218","0","0","0","0","821","0","464","0"
"1998-12-03 10:00:00.0","18","198","0","0","0","0","360","0","36","0"
"1998-12-03 10:10:00.0","8","196","0","0","0","0","340","0","26","0"
"1998-12-03 10:20:00.0","0","185","0","0","0","0","324","8","23","0"
"1998-12-03 10:30:00.0","0","206","0","0","0","0","347","15","23","0"
"1998-12-03 10:40:00.0","6","176","0","0","0","0","334","3","39","0"
"1998-12-03 10:50:00.0","19","92","0","0","0","0","281","0","70","0"
"1998-12-03 11:00:00.0","9","15","0","0","0","0","164","0","0","0"
"1998-12-03 11:10:00.0","0","0","0","0","0","0","123","0","0","0"
"1998-12-03 11:20:00.0","0","0","0","0","0","0","139","0","0","0"
"1998-12-03 11:30:00.0","6","0","0","0","0","0","131","0","0","0"
"1998-12-03 11:40:00.0","19","0","0","0","0","0","147","0","0","0"
"1998-12-03 11:50:00.0","9","0","0","0","0","0","355","4","0","0"
"1998-12-03 12:00:00.0","0","0","0","0","0","0","397","4","0","0"
"1998-12-03 12:10:00.0","0","0","0","0","0","0","438","0","0","0"
"1998-12-03 12:20:00.0","6","0","0","0","0","0","257","0","0","0"
"1998-12-03 12:30:00.0","18","0","0","0","0","0","233","0","0","0"
"1998-12-03 12:40:00.0","9","0","0","0","0","0","351","4","0","0"
"1998-12-03 12:50:00.0","0","0","0","0","0","0","258","4","0","42"
"1998-12-03 13:00:00.0","0","0","0","0","0","0","434","0","0","350"
"1998-12-03 13:10:00.0","5","0","0","0","0","0","104","0","0","0"
"1998-12-03 13:20:00.0","18","0","0","0","0","0","315","0","0","187"
"1998-12-03 13:30:00.0","9","0","0","0","0","0","118","0","0","0"
"1998-12-03 13:40:00.0","0","0","0","0","0","0","229","0","0","65"
"1998-12-03 13:50:00.0","0","0","0","0","0","0","256","0","0","103"
"1998-12-03 14:00:00.0","4","0","0","0","0","0","137","0","0","0"
"1998-12-03 14:10:00.0","18","0","0","0","0","0","152","0","0","0"
"1998-12-03 14:20:00.0","9","0","0","0","0","0","130","0","0","0"
"1998-12-03 14:30:00.0","0","0","0","0","0","0","125","0","0","0"
"1998-12-03 14:40:00.0","0","0","0","0","0","0","141","0","0","0"
"1998-12-03 14:50:00.0","3","0","0","0","0","0","130","0","0","0"
"1998-12-03 15:00:00.0","19","0","0","0","0","0","162","0","0","0"
"1998-12-03 15:10:00.0","10","0","0","0","0","0","166","0","0","0"
"1998-12-03 15:20:00.0","0","0","0","0","0","0","140","0","0","0"
"1998-12-03 15:30:00.0","0","0","0","0","0","0","149","0","0","0"
"1998-12-03 15:40:00.0","1","0","0","0","0","0","132","0","0","0"
"1998-12-03 15:50:00.0","19","0","0","0","0","0","270","5","0","0"
"1998-12-03 16:00:00.0","11","0","0","0","0","0","323","0","0","0"
"1998-12-03 16:10:00.0","0","0","0","0","0","0","320","6","0","0"
"1998-12-03 16:20:00.0","0","0","0","0","0","0","279","0","0","0"
"1998-12-03 16:30:00.0","0","0","0","0","0","0","308","0","0","0"
"1998-12-03 16:40:00.0","19","0","0","0","0","0","328","9","0","0"
"1998-12-03 16:50:00.0","13","0","0","0","0","0","422","60","0","0"
"1998-12-03 17:00:00.0","0","0","0","0","0","0","424","76","0","0"
"1998-12-03 17:10:00.0","0","0","0","0","0","0","394","107","0","0"
"1998-12-03 17:20:00.0","0","0","0","0","0","0","396","98","0","0"
"1998-12-03 17:30:00.0","17","0","0","25","8","0","384","17","0","0"
"1998-12-03 17:40:00.0","13","0","0","26","10","0","404","46","0","0"
"1998-12-03 17:50:00.0","0","0","0","25","9","0","404","49","0","0"
"1998-12-03 18:00:00.0","0","0","0","26","9","0","410","65","0","0"
"1998-12-03 18:10:00.0","0","0","0","26","10","0","296","81","0","0"
"1998-12-03 18:20:00.0","15","0","0","27","10","0","239","68","0","0"
"1998-12-03 18:30:00.0","16","0","0","26","9","0","290","115","0","0"
"1998-12-03 18:40:00.0","0","0","0","27","10","0","253","79","0","0"
"1998-12-03 18:50:00.0","0","0","0","22","9","0","213","70","0","0"
"1998-12-03 19:00:00.0","5","0","0","0","10","6","190","69","0","0"
"1998-12-03 19:10:00.0","19","0","0","0","10","7","219","64","0","0"
"1998-12-03 19:20:00.0","7","0","0","0","9","6","226","73","0","0"
"1998-12-03 19:30:00.0","0","0","0","0","10","7","201","80","0","0"
"1998-12-03 19:40:00.0","0","0","0","0","10","7","178","79","0","0"
"1998-12-03 19:50:00.0","1","0","0","0","10","7","191","81","0","0"
"1998-12-03 20:00:00.0","19","0","0","0","10","7","219","81","0","0"
"1998-12-03 20:10:00.0","12","0","0","0","9","6","222","53","0","0"
"1998-12-03 20:20:00.0","0","0","0","0","10","7","272","69","0","0"
"1998-12-03 20:30:00.0","0","0","0","0","10","7","351","74","0","0"
"1998-12-03 20:40:00.0","9","0","0","0","9","6","267","100","0","0"
"1998-12-03 20:50:00.0","18","0","0","0","10","0","262","86","0","0"
"1998-12-03 21:00:00.0","3","0","0","0","10","0","234","160","0","0"
"1998-12-03 21:10:00.0","0","0","0","0","9","0","175","96","0","0"
"1998-12-03 21:20:00.0","0","0","0","0","10","0","88","27","0","0"
"1998-12-03 21:30:00.0","8","0","0","0","10","0","187","79","0","0"
"1998-12-03 21:40:00.0","18","0","0","0","10","0","197","27","0","0"
"1998-12-03 21:50:00.0","6","0","0","0","9","0","230","34","0","0"
"1998-12-03 22:00:00.0","0","0","0","0","10","0","212","23","0","0"
"1998-12-03 22:10:00.0","0","0","0","0","9","0","220","24","0","0"
"1998-12-03 22:20:00.0","6","0","0","0","10","0","224","24","0","0"
"1998-12-03 22:30:00.0","19","0","0","0","7","0","246","24","0","0"
"1998-12-03 22:40:00.0","8","0","0","0","0","0","183","0","0","0"
"1998-12-03 22:50:00.0","0","0","0","0","0","0","130","0","0","0"
"1998-12-03 23:00:00.0","0","0","0","0","0","0","129","0","0","0"
"1998-12-03 23:10:00.0","4","0","0","0","0","0","113","0","0","0"
"1998-12-03 23:20:00.0","19","0","0","0","0","0","129","0","0","0"
"1998-12-03 23:30:00.0","10","0","0","0","0","0","108","0","0","0"
"1998-12-03 23:40:00.0","0","0","0","0","0","0","113","0","0","0"
"1998-12-03 23:50:00.0","0","0","0","0","0","0","100","0","0","0"
"1998-12-04 00:00:00.0","2","0","0","0","0","0","100","0","0","0"
"1998-12-04 00:10:00.0","19","0","0","0","0","0","138","0","0","0"
"1998-12-04 00:20:00.0","11","0","0","0","0","0","116","0","0","0"
"1998-12-04 00:30:00.0","0","0","0","0","0","0","107","0","0","0"
"1998-12-04 00:40:00.0","0","0","0","0","0","0","102","0","0","0"
"1998-12-04 00:50:00.0","0","0","0","0","0","0","110","0","0","0"
"1998-12-04 01:00:00.0","19","0","0","0","0","0","109","0","0","0"
"1998-12-04 01:10:00.0","13","0","0","0","0","0","96","0","0","0"
"1998-12-04 01:20:00.0","0","0","0","0","0","0","101","0","0","0"
"1998-12-04 01:30:00.0","0","0","0","0","0","0","103","0","0","0"
"1998-12-04 01:40:00.0","0","0","0","0","0","0","114","0","0","0"
"1998-12-04 01:50:00.0","19","0","0","0","0","0","145","0","0","45"
"1998-12-04 02:00:00.0","13","0","0","0","0","0","472","0","0","371"
"1998-12-04 02:10:00.0","1","0","0","0","0","0","461","0","0","375"
"1998-12-04 02:20:00.0","0","0","0","0","0","0","456","0","0","376"
"1998-12-04 02:30:00.0","0","0","0","0","0","0","459","0","0","373"
"1998-12-04 02:40:00.0","16","0","0","0","0","0","479","0","0","378"
"1998-12-04 02:50:00.0","16","0","0","0","0","0","493","0","0","375"
"1998-12-04 03:00:00.0","0","0","0","0","0","0","506","0","0","378"
"1998-12-04 03:10:00.0","0","0","0","0","0","0","471","0","0","377"
"1998-12-04 03:20:00.0","0","0","0","0","0","0","469","0","0","380"
"1998-12-04 03:30:00.0","14","0","0","0","0","0","491","5","0","374"
"1998-12-04 03:40:00.0","17","0","0","0","0","0","492","23","0","375"
"1998-12-04 03:50:00.0","0","0","0","0","0","0","494","22","0","378"
"1998-12-04 04:00:00.0","0","0","0","0","0","0","449","70","0","290"
"1998-12-04 04:10:00.0","0","0","0","0","6","0","345","61","0","167"
"1998-12-04 04:20:00.0","13","0","0","0","0","0","270","1","0","147"
"1998-12-04 04:30:00.0","18","0","0","0","0","0","375","0","0","267"
"1998-12-04 04:40:00.0","2","0","0","0","0","0","101","0","0","0"
"1998-12-04 04:50:00.0","0","0","0","0","0","0","317","0","0","218"
"1998-12-04 05:00:00.0","0","0","0","0","0","0","102","0","0","0"
"1998-12-04 05:10:00.0","9","0","0","0","0","0","308","0","0","184"
"1998-12-04 05:20:00.0","19","0","0","0","0","0","142","0","0","0"
"1998-12-04 05:30:00.0","4","0","0","0","0","0","132","0","0","4"
"1998-12-04 05:40:00.0","0","0","0","0","0","0","354","0","0","176"
"1998-12-04 05:50:00.0","0","0","0","0","0","0","187","0","0","0"
"1998-12-04 06:00:00.0","6","0","0","0","0","0","190","0","0","0"
"1998-12-04 06:10:00.0","19","0","0","0","0","0","204","0","0","0"
"1998-12-04 06:20:00.0","7","0","0","0","0","0","200","0","0","0"
"1998-12-04 06:30:00.0","0","0","0","0","0","0","196","0","0","0"
"1998-12-04 06:40:00.0","0","0","0","0","0","0","325","0","0","150"
"1998-12-04 06:50:00.0","3","0","0","0","0","0","122","0","0","0"
"1998-12-04 07:00:00.0","19","0","0","0","0","0","156","0","0","0"
"1998-12-04 07:10:00.0","9","0","0","0","0","0","488","125","0","149"
"1998-12-04 07:20:00.0","0","0","0","0","0","0","350","139","0","0"
"1998-12-04 07:30:00.0","0","0","0","0","0","0","309","165","0","0"
"1998-12-04 07:40:00.0","0","0","0","0","0","0","549","163","0","225"
"1998-12-04 07:50:00.0","19","0","0","0","0","0","336","131","0","53"
"1998-12-04 08:00:00.0","11","0","0","0","0","0","181","62","0","0"
"1998-12-04 08:10:00.0","0","0","0","0","0","0","109","0","0","0"
"1998-12-04 08:20:00.0","0","0","0","0","0","0","102","0","0","0"
"1998-12-04 08:30:00.0","0","0","0","0","0","0","133","12","0","0"
"1998-12-04 08:40:00.0","16","0","0","0","0","0","172","25","0","0"
"1998-12-04 08:50:00.0","12","0","0","0","0","0","175","57","0","0"
"1998-12-04 09:00:00.0","0","0","0","0","0","0","186","63","0","0"
"1998-12-04 09:10:00.0","0","0","0","0","0","0","163","68","0","0"
"1998-12-04 09:20:00.0","0","0","0","0","0","0","137","49","0","0"
"1998-12-04 09:30:00.0","12","0","0","0","0","0","142","42","0","0"
"1998-12-04 09:40:00.0","17","0","0","0","0","0","126","19","0","0"
"1998-12-04 09:50:00.0","0","0","0","0","0","0","129","0","0","0"
"1998-12-04 10:00:00.0","0","0","0","0","0","0","148","0","0","0"
"1998-12-04 10:10:00.0","0","0","0","0","0","0","122","0","0","0"
"1998-12-04 10:20:00.0","7","0","0","0","0","0","126","0","0","0"
"1998-12-04 10:30:00.0","19","0","0","0","0","0","130","0","0","0"
"1998-12-04 10:40:00.0","4","0","0","0","0","0","137","1","0","0"
"1998-12-04 10:50:00.0","0","0","0","0","0","0","129","0","0","0"
"1998-12-04 11:00:00.0","0","0","0","0","0","0","103","0","0","0"
"1998-12-04 11:10:00.0","1","0","0","0","0","0","110","0","0","0"
"1998-12-04 11:20:00.0","19","0","0","0","0","0","158","0","0","0"
"1998-12-04 11:30:00.0","9","0","0","0","0","0","122","0","0","0"
"1998-12-04 11:40:00.0","0","0","0","0","0","0","153","29","0","0"
"1998-12-04 11:50:00.0","0","0","0","14","0","0","173","27","0","0"
"1998-12-04 12:00:00.0","0","0","0","15","0","0","154","9","0","0"
"1998-12-04 12:10:00.0","17","0","0","0","0","0","179","8","0","0"
"1998-12-04 12:20:00.0","14","0","0","0","0","0","224","52","0","0"
"1998-12-04 12:30:00.0","0","0","0","0","0","0","261","56","0","0"
"1998-12-04 12:40:00.0","0","0","0","0","0","0","223","42","0","0"
"1998-12-04 12:50:00.0","0","0","0","0","0","0","238","51","0","44"
"1998-12-04 13:00:00.0","12","0","0","0","0","0","556","31","0","366"
"1998-12-04 13:10:00.0","18","0","0","0","0","0","572","9","0","366"
"1998-12-04 13:20:00.0","0","0","0","0","0","0","236","10","0","102"
"1998-12-04 13:30:00.0","0","0","0","0","0","0","362","12","0","230"
"1998-12-04 13:40:00.0","0","0","0","0","0","0","376","15","0","234"
"1998-12-04 13:50:00.0","8","0","0","0","0","0","199","10","0","53"
"1998-12-04 14:00:00.0","18","0","0","0","0","0","347","9","0","184"
"1998-12-04 14:10:00.0","4","0","0","0","0","0","161","10","0","0"
"1998-12-04 14:20:00.0","0","0","0","0","0","0","309","10","0","169"
"1998-12-04 14:30:00.0","0","0","0","0","0","0","136","10","0","0"
"1998-12-04 14:40:00.0","4","0","0","0","0","0","180","15","0","0"
"1998-12-04 14:50:00.0","19","0","0","0","8","0","131","14","0","0"
"1998-12-04 15:00:00.0","7","0","0","0","3","0","109","0","0","0"
"1998-12-04 15:10:00.0","0","0","0","0","0","0","124","0","0","0"
"1998-12-04 15:20:00.0","0","0","0","0","0","7","498","8","376","0"
"1998-12-04 15:30:00.0","0","0","0","0","0","6","466","17","265","0"
"1998-12-04 15:40:00.0","20","0","0","0","0","7","275","18","36","0"
"1998-12-04 15:50:00.0","10","0","0","0","0","5","230","23","25","0"
"1998-12-04 16:00:00.0","0","0","0","0","0","0","137","17","26","0"
"1998-12-04 16:10:00.0","0","0","0","0","0","0","141","9","39","0"
"1998-12-04 16:20:00.0","0","0","0","0","0","0","163","0","43","0"
"1998-12-04 16:30:00.0","16","0","0","0","0","0","188","0","44","0"
"1998-12-04 16:40:00.0","14","0","0","0","0","0","133","0","0","0"
"1998-12-04 16:50:00.0","0","0","0","0","0","0","199","31","0","0"
"1998-12-04 17:00:00.0","0","135","0","11","5","0","428","80","0","0"
"1998-12-04 17:10:00.0","0","314","142","19","9","0","714","67","0","0"
"1998-12-04 17:20:00.0","13","305","334","19","9","0","880","68","0","0"
"1998-12-04 17:30:00.0","18","268","336","18","10","0","798","69","0","0"
"1998-12-04 17:40:00.0","0","183","171","20","9","0","509","66","0","0"
"1998-12-04 17:50:00.0","0","206","259","19","10","0","632","45","0","0"
"1998-12-04 18:00:00.0","0","191","27","20","9","0","441","62","0","0"
"1998-12-04 18:10:00.0","12","214","340","19","10","0","827","82","0","0"
"1998-12-04 18:20:00.0","18","188","333","40","9","0","814","51","0","0"
"1998-12-04 18:30:00.0","1","190","210","42","9","0","662","56","0","0"
"1998-12-04 18:40:00.0","0","176","0","43","10","0","443","67","0","0"
"1998-12-04 18:50:00.0","0","120","0","44","0","0","329","40","0","0"
"1998-12-04 19:00:00.0","14","26","0","45","0","0","308","39","0","0"
"1998-12-04 19:10:00.0","18","7","0","44","0","0","335","39","0","0"
"1998-12-04 19:20:00.0","2","0","0","45","0","0","261","39","0","0"
"1998-12-04 19:30:00.0","0","0","0","45","0","0","180","24","0","0"
"1998-12-04 19:40:00.0","0","0","0","46","0","0","170","18","0","0"
"1998-12-04 19:50:00.0","14","0","0","45","0","0","195","20","0","0"
"1998-12-04 20:00:00.0","18","0","0","45","0","0","225","23","0","0"
"1998-12-04 20:10:00.0","1","0","0","44","0","0","500","83","0","0"
"1998-12-04 20:20:00.0","0","0","0","44","0","0","490","90","0","0"
"1998-12-04 20:30:00.0","0","0","0","29","3","0","499","47","0","0"
"1998-12-04 20:40:00.0","13","0","0","0","10","0","281","66","0","0"
"1998-12-04 20:50:00.0","18","0","0","0","10","0","469","106","0","0"
"1998-12-04 21:00:00.0","0","0","0","0","9","0","479","105","0","0"
"1998-12-04 21:10:00.0","0","0","0","0","10","0","161","21","0","0"
"1998-12-04 21:20:00.0","0","0","0","0","10","0","164","0","0","0"
"1998-12-04 21:30:00.0","12","0","0","0","10","0","131","3","0","0"
"1998-12-04 21:40:00.0","19","0","0","0","10","0","217","25","0","0"
"1998-12-04 21:50:00.0","1","0","0","0","9","0","262","0","0","0"
"1998-12-04 22:00:00.0","0","0","0","0","10","0","267","0","0","0"
"1998-12-04 22:10:00.0","0","0","0","0","10","0","247","0","0","0"
"1998-12-04 22:20:00.0","12","0","0","0","10","0","266","0","0","0"
"1998-12-04 22:30:00.0","19","0","0","0","5","0","256","14","0","0"
"1998-12-04 22:40:00.0","1","0","0","0","0","0","208","0","0","0"
"1998-12-04 22:50:00.0","0","0","0","0","0","0","164","0","0","0"
"1998-12-04 23:00:00.0","0","0","0","0","0","0","168","0","0","0"
"1998-12-04 23:10:00.0","13","0","0","0","0","0","190","0","0","0"
"1998-12-04 23:20:00.0","18","0","0","0","0","0","179","0","0","0"
"1998-12-04 23:30:00.0","1","0","0","0","0","0","171","0","0","0"
"1998-12-04 23:40:00.0","0","0","0","0","0","0","156","0","0","0"
"1998-12-04 23:50:00.0","0","0","0","0","0","0","147","0","0","0"
"1998-12-05 00:00:00.0","13","0","0","0","0","0","154","0","0","0"
"1998-12-05 00:10:00.0","18","0","0","0","0","0","155","0","0","0"
"1998-12-05 00:20:00.0","1","0","0","0","0","0","159","0","0","0"
"1998-12-05 00:30:00.0","0","0","0","0","0","0","139","0","0","0"
"1998-12-05 00:40:00.0","0","0","0","0","0","0","139","0","0","0"
"1998-12-05 00:50:00.0","12","0","0","0","0","0","143","0","0","0"
"1998-12-05 01:00:00.0","19","0","0","0","0","0","140","0","0","0"
"1998-12-05 01:10:00.0","1","0","0","0","0","0","124","0","0","0"
"1998-12-05 01:20:00.0","0","0","0","0","0","0","122","0","0","0"
"1998-12-05 01:30:00.0","0","0","0","0","0","0","124","0","0","0"
"1998-12-05 01:40:00.0","11","0","0","0","0","0","164","0","0","0"
"1998-12-05 01:50:00.0","19","0","0","0","0","0","199","0","0","45"
"1998-12-05 02:00:00.0","2","0","0","0","0","0","477","0","0","365"
"1998-12-05 02:10:00.0","0","0","0","0","0","0","473","0","0","366"
"1998-12-05 02:20:00.0","0","0","0","0","0","0","472","0","0","364"
"1998-12-05 02:30:00.0","10","0","0","0","0","0","482","0","0","366"
"1998-12-05 02:40:00.0","18","0","0","0","0","0","491","0","0","369"
"1998-12-05 02:50:00.0","3","0","0","0","0","0","485","0","0","370"
"1998-12-05 03:00:00.0","0","0","0","0","0","0","498","0","0","370"
"1998-12-05 03:10:00.0","0","0","0","0","0","0","491","0","0","374"
"1998-12-05 03:20:00.0","9","0","0","0","0","0","498","0","0","376"
"1998-12-05 03:30:00.0","19","0","0","0","0","0","320","0","0","200"
"1998-12-05 03:40:00.0","3","0","0","0","0","0","355","0","0","240"
"1998-12-05 03:50:00.0","0","0","0","0","0","0","166","0","0","45"
"1998-12-05 04:00:00.0","0","0","0","0","0","0","356","0","0","232"
"1998-12-05 04:10:00.0","8","0","0","0","0","0","139","0","0","0"
"1998-12-05 04:20:00.0","19","0","0","0","0","0","335","0","0","180"
"1998-12-05 04:30:00.0","4","0","0","0","0","0","131","0","0","0"
"1998-12-05 04:40:00.0","0","0","0","0","0","0","272","0","0","156"
"1998-12-05 04:50:00.0","0","0","0","0","0","0","124","0","0","0"
"1998-12-05 05:00:00.0","7","0","0","0","0","0","123","0","0","0"
"1998-12-05 05:10:00.0","19","0","0","0","0","0","144","0","0","0"
