"Time","Clothes drier (with condenser) ()","Dish washer (12 place setting)","Electric oven ()","Fridge freezer (Kitchen, 182l/48l)","Hot plate (3 gas, 1elec)","Microwave oven (1,35kW)","Site consumption ()","Total site light consumption ()","TV (51cm)","Vertical freezer (Kitchen, 265l)","Washing machine ()"
"1998-12-11 21:20:00.0","0","0","0","13","0","0","78","32","0","12","0"
"1998-12-11 21:30:00.0","0","0","0","11","0","0","71","28","0","10","0"
"1998-12-11 21:40:00.0","0","0","0","12","0","0","73","32","0","6","0"
"1998-12-11 21:50:00.0","0","0","0","5","0","0","70","18","4","21","0"
"1998-12-11 22:00:00.0","0","0","0","0","0","0","56","7","12","19","0"
"1998-12-11 22:10:00.0","0","0","0","0","0","0","54","6","12","19","0"
"1998-12-11 22:20:00.0","0","0","0","0","0","0","50","4","12","19","0"
"1998-12-11 22:30:00.0","0","0","0","0","0","0","51","5","11","18","0"
"1998-12-11 22:40:00.0","0","0","0","0","0","0","50","4","11","18","0"
"1998-12-11 22:50:00.0","0","0","0","0","0","0","51","4","11","18","0"
"1998-12-11 23:00:00.0","0","0","0","6","0","0","58","4","12","18","0"
"1998-12-11 23:10:00.0","0","0","0","12","0","0","62","4","11","18","0"
"1998-12-11 23:20:00.0","0","0","0","11","0","0","61","4","12","18","0"
"1998-12-11 23:30:00.0","0","0","0","5","0","0","55","4","10","18","0"
"1998-12-11 23:40:00.0","0","0","0","0","0","0","49","5","11","15","0"
"1998-12-11 23:50:00.0","0","0","0","0","0","0","33","2","13","0","0"
"1998-12-12 00:00:00.0","0","0","0","0","0","0","32","0","12","0","0"
"1998-12-12 00:10:00.0","0","0","0","0","0","0","41","0","11","11","0"
"1998-12-12 00:20:00.0","0","0","0","0","0","0","41","0","12","13","0"
"1998-12-12 00:30:00.0","0","0","0","0","0","0","30","0","13","0","0"
"1998-12-12 00:40:00.0","0","0","0","0","0","0","46","0","12","19","0"
"1998-12-12 00:50:00.0","0","0","0","0","0","0","33","0","12","4","0"
"1998-12-12 01:00:00.0","0","0","0","3","0","0","42","0","12","10","0"
"1998-12-12 01:10:00.0","0","0","0","12","0","0","52","0","12","14","0"
"1998-12-12 01:20:00.0","0","0","0","12","0","0","36","0","6","1","0"
"1998-12-12 01:30:00.0","0","0","0","4","0","0","38","0","0","20","0"
"1998-12-12 01:40:00.0","0","0","0","0","0","0","20","0","0","3","0"
"1998-12-12 01:50:00.0","0","0","0","0","0","0","29","0","0","12","0"
"1998-12-12 02:00:00.0","0","0","0","0","0","0","28","0","0","12","0"
"1998-12-12 02:10:00.0","0","0","0","0","0","0","21","0","0","3","0"
"1998-12-12 02:20:00.0","0","0","0","0","0","0","34","0","0","19","0"
"1998-12-12 02:30:00.0","0","0","0","0","0","0","19","0","0","2","0"
"1998-12-12 02:40:00.0","0","0","0","0","0","0","30","0","0","14","0"
"1998-12-12 02:50:00.0","0","0","0","0","0","0","25","0","0","9","0"
"1998-12-12 03:00:00.0","0","0","0","0","0","0","24","0","0","6","0"
"1998-12-12 03:10:00.0","0","0","0","0","0","0","32","0","0","16","0"
"1998-12-12 03:20:00.0","0","0","0","0","0","0","17","0","0","0","0"
"1998-12-12 03:30:00.0","0","0","0","0","0","0","35","0","0","19","0"
"1998-12-12 03:40:00.0","0","0","0","9","0","0","30","0","0","3","0"
"1998-12-12 03:50:00.0","0","0","0","12","0","0","41","0","0","12","0"
"1998-12-12 04:00:00.0","0","0","0","9","0","0","35","0","0","11","0"
"1998-12-12 04:10:00.0","0","0","0","0","0","0","23","0","0","4","0"
"1998-12-12 04:20:00.0","0","0","0","0","0","0","32","0","0","18","0"
"1998-12-12 04:30:00.0","0","0","0","0","0","0","18","0","0","0","0"
"1998-12-12 04:40:00.0","0","0","0","0","0","0","33","0","0","18","0"
"1998-12-12 04:50:00.0","0","0","0","0","0","0","23","0","0","5","0"
"1998-12-12 05:00:00.0","0","0","0","0","0","0","26","0","0","10","0"
"1998-12-12 05:10:00.0","0","0","0","0","0","0","29","0","0","13","0"
"1998-12-12 05:20:00.0","0","0","0","0","0","0","20","0","0","2","0"
"1998-12-12 05:30:00.0","0","0","0","0","0","0","34","0","0","19","0"
"1998-12-12 05:40:00.0","0","0","0","0","0","0","18","0","0","1","0"
"1998-12-12 05:50:00.0","0","0","0","0","0","0","32","0","0","15","0"
"1998-12-12 06:00:00.0","0","0","0","0","0","0","23","0","0","7","0"
"1998-12-12 06:10:00.0","0","0","0","0","0","0","27","0","0","9","0"
"1998-12-12 06:20:00.0","0","0","0","0","0","0","28","0","0","13","0"
"1998-12-12 06:30:00.0","0","0","0","5","0","0","27","0","0","3","0"
"1998-12-12 06:40:00.0","0","0","0","12","0","0","45","0","0","19","0"
"1998-12-12 06:50:00.0","0","0","0","12","0","0","30","0","0","1","0"
"1998-12-12 07:00:00.0","0","0","0","1","0","0","31","0","0","14","0"
"1998-12-12 07:10:00.0","0","0","0","0","0","0","25","1","0","8","0"
"1998-12-12 07:20:00.0","0","0","0","0","0","9","39","4","0","8","0"
"1998-12-12 07:30:00.0","0","0","0","0","0","1","39","4","0","19","0"
"1998-12-12 07:40:00.0","0","0","0","0","0","0","22","4","0","0","0"
"1998-12-12 07:50:00.0","0","0","0","0","0","0","35","4","0","15","0"
"1998-12-12 08:00:00.0","0","0","0","0","0","0","23","1","0","2","0"
"1998-12-12 08:10:00.0","0","0","0","0","0","0","55","27","0","13","0"
"1998-12-12 08:20:00.0","0","0","0","0","0","0","48","27","0","7","0"
"1998-12-12 08:30:00.0","0","0","0","0","0","0","49","26","0","7","0"
"1998-12-12 08:40:00.0","0","0","0","0","0","0","52","25","0","13","0"
"1998-12-12 08:50:00.0","0","0","0","0","0","3","64","19","0","1","28"
"1998-12-12 09:00:00.0","0","0","0","0","0","22","402","1","13","19","342"
"1998-12-12 09:10:00.0","0","0","0","0","0","0","178","0","12","1","111"
"1998-12-12 09:20:00.0","0","0","0","8","0","0","105","0","12","14","23"
"1998-12-12 09:30:00.0","0","0","0","12","0","16","70","0","13","9","14"
"1998-12-12 09:40:00.0","0","0","0","11","0","0","56","0","12","7","15"
"1998-12-12 09:50:00.0","0","0","0","0","0","0","38","1","3","15","11"
"1998-12-12 10:00:00.0","0","0","0","0","0","0","32","6","2","0","11"
"1998-12-12 10:10:00.0","0","0","0","0","0","0","59","3","11","20","13"
"1998-12-12 10:20:00.0","0","0","0","0","0","0","57","3","13","3","25"
"1998-12-12 10:30:00.0","0","0","0","0","0","0","46","3","12","13","1"
"1998-12-12 10:40:00.0","0","0","0","0","0","0","50","4","13","19","0"
"1998-12-12 10:50:00.0","0","0","0","0","0","0","76","3","11","6","0"
"1998-12-12 11:00:00.0","185","0","325","0","0","0","545","4","1","10","3"
"1998-12-12 11:10:00.0","341","0","301","0","0","0","950","0","0","20","273"
"1998-12-12 11:20:00.0","344","0","123","0","0","0","705","0","0","8","212"
"1998-12-12 11:30:00.0","268","0","101","0","0","0","410","0","0","6","23"
"1998-12-12 11:40:00.0","31","0","4","0","0","0","76","0","0","19","16"
"1998-12-12 11:50:00.0","8","0","2","0","0","0","37","0","0","2","16"
"1998-12-12 12:00:00.0","179","0","322","11","0","0","552","2","0","14","11"
"1998-12-12 12:10:00.0","124","0","11","11","0","0","178","0","0","11","10"
"1998-12-12 12:20:00.0","26","0","0","9","0","0","64","0","0","5","14"
"1998-12-12 12:30:00.0","0","0","0","0","0","0","63","6","1","19","26"
"1998-12-12 12:40:00.0","0","0","0","0","0","0","33","0","12","1","2"
"1998-12-12 12:50:00.0","0","0","0","0","0","16","59","0","11","15","0"
"1998-12-12 13:00:00.0","0","0","0","0","0","0","39","1","12","10","0"
"1998-12-12 13:10:00.0","0","0","0","0","0","0","35","1","11","4","0"
"1998-12-12 13:20:00.0","0","0","0","0","0","0","45","0","11","19","0"
"1998-12-12 13:30:00.0","0","0","0","0","0","0","31","3","11","0","0"
"1998-12-12 13:40:00.0","243","0","0","10","0","0","332","3","13","15","34"
"1998-12-12 13:50:00.0","372","0","0","11","0","0","760","3","10","8","331"
"1998-12-12 14:00:00.0","369","0","0","11","0","0","751","2","0","7","338"
"1998-12-12 14:10:00.0","154","0","0","0","0","0","529","3","0","7","348"
"1998-12-12 14:20:00.0","28","0","0","0","0","0","407","3","0","7","353"
"1998-12-12 14:30:00.0","0","0","0","0","0","0","135","5","0","8","106"
"1998-12-12 14:40:00.0","0","0","0","0","0","0","46","3","0","6","25"
"1998-12-12 14:50:00.0","0","0","0","0","0","0","47","7","0","12","15"
"1998-12-12 15:00:00.0","0","0","0","0","0","0","42","8","0","2","17"
"1998-12-12 15:10:00.0","0","0","0","0","0","0","44","3","0","17","11"
"1998-12-12 15:20:00.0","0","401","0","0","0","0","433","3","0","0","12"
"1998-12-12 15:30:00.0","0","478","0","0","0","0","531","3","0","19","13"
"1998-12-12 15:40:00.0","0","51","0","0","0","0","111","14","0","2","28"
"1998-12-12 15:50:00.0","0","22","0","0","0","0","56","3","0","12","1"
"1998-12-12 16:00:00.0","0","236","0","0","0","0","267","3","0","11","0"
"1998-12-12 16:10:00.0","0","366","0","10","0","0","410","9","0","4","0"
"1998-12-12 16:20:00.0","0","77","0","12","0","31","158","6","0","19","0"
"1998-12-12 16:30:00.0","0","0","0","11","0","1","38","12","0","0","0"
"1998-12-12 16:40:00.0","0","0","0","5","0","0","52","18","0","16","0"
"1998-12-12 16:50:00.0","0","0","188","0","0","0","230","20","0","7","0"
"1998-12-12 17:00:00.0","0","0","429","0","0","0","486","21","12","9","0"
"1998-12-12 17:10:00.0","0","0","253","0","0","0","322","22","12","15","0"
"1998-12-12 17:20:00.0","0","0","279","0","0","0","332","20","12","0","0"
"1998-12-12 17:30:00.0","0","0","237","0","0","0","306","20","11","20","0"
"1998-12-12 17:40:00.0","0","0","237","0","0","0","293","20","11","5","0"
"1998-12-12 17:50:00.0","0","0","130","0","0","0","192","20","11","11","0"
"1998-12-12 18:00:00.0","0","0","156","0","0","0","222","23","12","14","0"
"1998-12-12 18:10:00.0","0","0","201","0","0","0","256","23","12","2","0"
"1998-12-12 18:20:00.0","0","0","224","11","0","0","305","23","12","20","0"
"1998-12-12 18:30:00.0","0","0","118","12","0","0","188","23","12","6","0"
"1998-12-12 18:40:00.0","0","0","11","6","0","0","77","23","12","8","0"
"1998-12-12 18:50:00.0","0","0","294","1","0","0","363","27","11","12","0"
"1998-12-12 19:00:00.0","0","0","207","0","0","0","277","37","13","1","0"
"1998-12-12 19:10:00.0","0","0","176","0","0","0","262","34","13","19","0"
"1998-12-12 19:20:00.0","0","0","196","0","0","0","248","18","12","1","0"
"1998-12-12 19:30:00.0","0","0","130","0","0","0","189","16","13","10","0"
"1998-12-12 19:40:00.0","0","0","149","0","0","0","196","8","12","7","0"
"1998-12-12 19:50:00.0","0","0","124","0","0","0","163","10","5","8","0"
"1998-12-12 20:00:00.0","0","0","5","0","0","0","37","6","0","13","0"
"1998-12-12 20:10:00.0","0","0","0","0","0","0","23","6","0","1","0"
"1998-12-12 20:20:00.0","0","0","0","0","0","0","50","7","6","20","0"
"1998-12-12 20:30:00.0","0","0","0","7","0","0","51","9","12","3","0"
"1998-12-12 20:40:00.0","0","0","0","12","0","0","64","8","11","12","0"
"1998-12-12 20:50:00.0","0","0","0","12","0","0","61","9","12","12","0"
"1998-12-12 21:00:00.0","0","0","0","11","0","0","64","16","12","3","0"
"1998-12-12 21:10:00.0","0","0","0","1","0","0","59","19","5","18","0"
"1998-12-12 21:20:00.0","89","0","0","0","0","0","128","19","0","0","0"
"1998-12-12 21:30:00.0","372","0","0","0","0","0","422","11","0","14","0"
"1998-12-12 21:40:00.0","375","0","0","0","0","0","414","12","0","1","0"
"1998-12-12 21:50:00.0","208","0","0","0","0","0","267","20","0","14","0"
"1998-12-12 22:00:00.0","33","0","0","0","0","0","77","21","0","3","0"
"1998-12-12 22:10:00.0","1","0","0","0","0","0","49","13","0","11","0"
"1998-12-12 22:20:00.0","0","16","0","0","0","0","68","11","7","6","0"
"1998-12-12 22:30:00.0","0","7","0","0","0","0","66","10","12","10","0"
"1998-12-12 22:40:00.0","0","0","0","11","0","0","66","5","13","12","0"
"1998-12-12 22:50:00.0","0","0","0","11","0","0","56","4","12","3","0"
"1998-12-12 23:00:00.0","0","0","0","12","0","0","67","4","12","19","0"
"1998-12-12 23:10:00.0","0","0","0","2","0","0","43","4","13","1","0"
"1998-12-12 23:20:00.0","0","0","0","0","0","0","52","3","11","14","0"
"1998-12-12 23:30:00.0","0","0","0","0","0","0","41","4","12","9","0"
"1998-12-12 23:40:00.0","0","0","0","0","0","0","40","4","11","6","0"
"1998-12-12 23:50:00.0","0","0","0","0","0","0","49","4","12","18","0"
"1998-12-13 00:00:00.0","0","0","0","0","0","0","36","5","11","0","0"
"1998-12-13 00:10:00.0","0","0","0","0","0","0","47","0","12","17","0"
"1998-12-13 00:20:00.0","0","0","0","0","0","0","36","1","12","6","0"
"1998-12-13 00:30:00.0","0","0","0","0","0","0","40","0","11","10","0"
"1998-12-13 00:40:00.0","0","0","0","0","0","0","43","0","11","14","0"
"1998-12-13 00:50:00.0","0","0","0","0","0","0","40","0","12","10","0"
"1998-12-13 01:00:00.0","0","0","0","0","0","0","40","0","12","11","0"
"1998-12-13 01:10:00.0","0","0","0","0","0","0","33","0","13","2","0"
"1998-12-13 01:20:00.0","0","0","0","0","0","0","43","0","12","13","0"
"1998-12-13 01:30:00.0","0","0","0","11","0","0","51","0","13","11","0"
"1998-12-13 01:40:00.0","0","0","0","12","0","0","40","0","5","4","0"
"1998-12-13 01:50:00.0","0","0","0","10","0","0","45","0","0","20","0"
"1998-12-13 02:00:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-12-13 02:10:00.0","0","0","0","0","0","0","33","0","0","15","0"
"1998-12-13 02:20:00.0","0","0","0","0","0","0","26","0","0","9","0"
"1998-12-13 02:30:00.0","0","0","0","0","0","0","26","0","0","6","0"
"1998-12-13 02:40:00.0","0","0","0","0","0","0","34","0","0","17","0"
"1998-12-13 02:50:00.0","0","0","0","0","0","0","19","0","0","0","0"
"1998-12-13 03:00:00.0","0","0","0","0","0","0","36","0","0","18","0"
"1998-12-13 03:10:00.0","0","0","0","0","0","0","24","0","0","6","0"
"1998-12-13 03:20:00.0","0","0","0","0","0","0","28","0","0","9","0"
"1998-12-13 03:30:00.0","0","0","0","0","0","0","31","0","0","14","0"
"1998-12-13 03:40:00.0","0","0","0","0","0","0","21","0","0","1","0"
"1998-12-13 03:50:00.0","0","0","0","0","0","0","37","0","0","20","0"
"1998-12-13 04:00:00.0","0","0","0","0","0","0","21","0","0","2","0"
"1998-12-13 04:10:00.0","0","0","0","0","0","0","31","0","0","13","0"
"1998-12-13 04:20:00.0","0","0","0","0","0","0","29","0","0","11","0"
"1998-12-13 04:30:00.0","0","0","0","2","0","0","26","0","0","4","0"
"1998-12-13 04:40:00.0","0","0","0","12","0","0","47","0","0","19","0"
"1998-12-13 04:50:00.0","0","0","0","12","0","0","31","0","0","0","0"
"1998-12-13 05:00:00.0","0","0","0","7","0","0","40","0","0","16","0"
"1998-12-13 05:10:00.0","0","0","0","0","0","0","26","0","0","8","0"
"1998-12-13 05:20:00.0","0","0","0","0","0","0","26","0","0","7","0"
"1998-12-13 05:30:00.0","0","0","0","0","0","0","34","0","0","17","0"
"1998-12-13 05:40:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-12-13 05:50:00.0","0","0","0","0","0","0","34","0","0","17","0"
"1998-12-13 06:00:00.0","0","0","0","0","0","0","25","0","0","6","0"
"1998-12-13 06:10:00.0","0","0","0","0","0","0","28","0","0","9","0"
"1998-12-13 06:20:00.0","0","0","0","0","0","0","32","0","0","14","0"
"1998-12-13 06:30:00.0","0","0","0","0","0","0","20","0","0","0","0"
"1998-12-13 06:40:00.0","0","0","0","0","0","0","36","0","0","20","0"
"1998-12-13 06:50:00.0","0","0","0","0","0","0","23","0","0","4","0"
"1998-12-13 07:00:00.0","0","0","0","0","0","0","29","0","0","11","0"
"1998-12-13 07:10:00.0","0","0","0","0","0","0","30","0","0","12","0"
"1998-12-13 07:20:00.0","0","0","0","0","0","0","22","0","0","3","0"
"1998-12-13 07:30:00.0","0","0","0","0","0","0","37","0","0","19","0"
"1998-12-13 07:40:00.0","0","0","0","0","0","0","25","0","0","2","0"
"1998-12-13 07:50:00.0","0","0","0","1","0","0","37","0","0","13","0"
"1998-12-13 08:00:00.0","0","0","0","12","0","0","43","0","0","10","0"
"1998-12-13 08:10:00.0","0","0","0","11","0","0","45","9","0","5","0"
"1998-12-13 08:20:00.0","0","0","0","8","0","0","59","18","0","18","0"
"1998-12-13 08:30:00.0","0","0","0","0","0","54","81","11","0","0","0"
"1998-12-13 08:40:00.0","0","0","0","0","0","31","72","12","0","16","0"
"1998-12-13 08:50:00.0","0","0","0","0","0","0","36","11","0","8","0"
"1998-12-13 09:00:00.0","0","0","0","0","0","0","37","11","0","8","0"
"1998-12-13 09:10:00.0","0","0","0","0","0","0","43","12","0","16","0"
"1998-12-13 09:20:00.0","0","0","0","0","0","0","31","12","0","0","0"
"1998-12-13 09:30:00.0","0","0","0","0","0","0","49","15","0","18","0"
"1998-12-13 09:40:00.0","0","0","0","0","0","0","39","14","0","5","0"
"1998-12-13 09:50:00.0","0","0","0","0","0","0","40","13","0","9","0"
"1998-12-13 10:00:00.0","0","0","0","0","0","20","75","13","12","15","0"
"1998-12-13 10:10:00.0","104","0","0","0","0","0","141","6","12","0","0"
"1998-12-13 10:20:00.0","33","0","0","0","0","12","88","0","11","18","0"
"1998-12-13 10:30:00.0","3","0","0","12","0","0","46","1","12","0","0"
"1998-12-13 10:40:00.0","0","0","0","12","0","0","157","12","13","16","0"
"1998-12-13 10:50:00.0","0","0","0","7","0","0","139","20","12","1","0"
"1998-12-13 11:00:00.0","0","0","0","0","0","0","230","17","11","14","0"
"1998-12-13 11:10:00.0","0","0","0","0","0","0","116","20","12","2","0"
"1998-12-13 11:20:00.0","0","0","0","0","0","0","56","20","4","13","0"
"1998-12-13 11:30:00.0","0","0","0","0","0","0","65","34","0","8","0"
"1998-12-13 11:40:00.0","0","0","0","0","0","0","57","30","0","6","0"
"1998-12-13 11:50:00.0","0","0","0","0","0","0","40","8","0","17","0"
"1998-12-13 12:00:00.0","0","0","0","0","0","0","40","16","0","0","0"
"1998-12-13 12:10:00.0","0","0","333","0","0","20","406","18","0","17","0"
"1998-12-13 12:20:00.0","0","0","221","0","0","0","272","25","0","7","0"
"1998-12-13 12:30:00.0","0","0","8","0","0","0","57","15","0","18","0"
"1998-12-13 12:40:00.0","0","0","7","10","0","0","70","16","0","21","0"
"1998-12-13 12:50:00.0","0","0","0","12","0","11","77","17","3","19","0"
"1998-12-13 13:00:00.0","0","0","0","12","0","13","92","18","13","20","0"
"1998-12-13 13:10:00.0","0","0","0","11","0","0","79","20","12","19","0"
"1998-12-13 13:20:00.0","0","0","0","3","0","12","79","17","12","19","0"
"1998-12-13 13:30:00.0","0","0","0","0","0","0","66","17","12","18","0"
"1998-12-13 13:40:00.0","0","0","0","0","0","0","65","17","12","19","0"
"1998-12-13 13:50:00.0","0","299","0","0","0","0","367","20","12","18","0"
"1998-12-13 14:00:00.0","0","476","0","0","0","0","533","17","2","18","0"
"1998-12-13 14:10:00.0","0","119","0","0","0","0","174","17","0","18","0"
"1998-12-13 14:20:00.0","0","23","0","0","0","0","63","6","0","18","0"
"1998-12-13 14:30:00.0","0","182","0","0","0","0","218","3","0","18","0"
"1998-12-13 14:40:00.0","0","360","0","0","0","0","397","0","0","18","0"
"1998-12-13 14:50:00.0","0","171","0","0","0","0","208","1","0","17","0"
"1998-12-13 15:00:00.0","0","0","0","0","0","0","31","0","0","18","0"
"1998-12-13 15:10:00.0","0","0","0","0","0","0","40","2","0","18","11"
"1998-12-13 15:20:00.0","0","0","0","11","0","0","374","0","0","1","349"
"1998-12-13 15:30:00.0","0","0","0","12","0","0","127","18","0","0","87"
"1998-12-13 15:40:00.0","0","0","0","12","0","0","42","6","0","0","17"
"1998-12-13 15:50:00.0","0","0","0","11","0","0","45","8","0","0","15"
"1998-12-13 16:00:00.0","0","0","0","0","0","0","48","9","0","20","9"
"1998-12-13 16:10:00.0","0","0","0","0","0","0","28","8","0","0","8"
"1998-12-13 16:20:00.0","0","0","0","0","0","0","41","8","0","11","11"
"1998-12-13 16:30:00.0","0","0","0","0","0","0","55","15","0","7","23"
"1998-12-13 16:40:00.0","0","0","0","0","0","0","60","28","0","7","13"
"1998-12-13 16:50:00.0","0","0","0","0","0","33","81","22","0","14","0"
"1998-12-13 17:00:00.0","0","0","0","0","0","0","38","24","0","0","0"
"1998-12-13 17:10:00.0","0","0","0","0","0","0","58","27","0","17","0"
"1998-12-13 17:20:00.0","0","0","0","0","0","0","44","25","0","5","0"
"1998-12-13 17:30:00.0","0","0","0","0","0","0","43","19","0","9","0"
"1998-12-13 17:40:00.0","0","0","0","0","0","0","61","36","0","12","0"
"1998-12-13 17:50:00.0","0","0","0","5","0","0","58","34","0","2","0"
"1998-12-13 18:00:00.0","0","0","0","12","0","0","78","35","0","20","0"
"1998-12-13 18:10:00.0","0","0","0","12","0","0","63","35","0","0","0"
"1998-12-13 18:20:00.0","0","0","0","6","0","0","72","34","0","14","0"
"1998-12-13 18:30:00.0","0","0","0","0","0","0","62","38","0","8","0"
"1998-12-13 18:40:00.0","0","0","0","0","0","0","77","51","0","7","0"
"1998-12-13 18:50:00.0","0","0","0","0","0","0","81","38","11","15","0"
"1998-12-13 19:00:00.0","0","0","0","0","0","0","69","37","11","0","0"
"1998-12-13 19:10:00.0","0","0","0","0","0","0","332","31","11","19","242"
"1998-12-13 19:20:00.0","0","0","0","0","0","0","228","30","11","3","167"
"1998-12-13 19:30:00.0","0","0","0","0","0","32","113","29","12","14","17"
"1998-12-13 19:40:00.0","0","0","0","11","0","0","201","35","6","17","14"
"1998-12-13 19:50:00.0","0","0","0","12","0","26","120","10","0","20","15"
"1998-12-13 20:00:00.0","0","0","0","11","0","1","101","12","0","18","9"
