"Time","Dish washer (12 place setting, 2,3kW)","Electric Cooker (hot plate+oven) ()","Fridge (Kitchen, 310l)","Microwave oven ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","TV (51cm)","Washing machine (5kg, 2,15kW)"
"1998-12-12 04:00:00.0","0","0","2","0","0","0","12","0","0","0","0"
"1998-12-12 04:10:00.0","0","0","17","0","0","0","25","0","0","0","0"
"1998-12-12 04:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 04:30:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-12 04:40:00.0","0","0","13","0","0","0","23","0","0","0","0"
"1998-12-12 04:50:00.0","0","0","5","0","0","0","15","0","0","0","0"
"1998-12-12 05:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 05:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-12 05:20:00.0","0","0","19","0","0","0","28","0","0","0","0"
"1998-12-12 05:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 05:40:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-12 05:50:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-12-12 06:00:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-12-12 06:10:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-12 06:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 06:30:00.0","0","0","18","0","0","0","26","0","0","0","0"
"1998-12-12 06:40:00.0","0","0","1","0","0","0","11","0","0","0","0"
"1998-12-12 06:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 07:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 07:10:00.0","0","0","19","0","0","0","27","0","0","0","0"
"1998-12-12 07:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 07:30:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-12 07:40:00.0","0","0","9","0","0","0","19","0","0","0","0"
"1998-12-12 07:50:00.0","0","0","9","0","0","0","25","0","0","0","5"
"1998-12-12 08:00:00.0","0","0","0","0","0","0","19","0","0","0","10"
"1998-12-12 08:10:00.0","0","0","0","0","0","0","20","0","0","0","10"
"1998-12-12 08:20:00.0","0","0","20","0","0","0","38","0","0","0","9"
"1998-12-12 08:30:00.0","0","0","0","0","0","0","10","0","0","0","1"
"1998-12-12 08:40:00.0","0","0","0","0","0","0","11","1","0","0","0"
"1998-12-12 08:50:00.0","0","0","11","0","0","0","23","2","0","0","0"
"1998-12-12 09:00:00.0","0","0","9","0","0","0","20","2","0","0","0"
"1998-12-12 09:10:00.0","0","0","0","0","0","0","12","1","0","0","0"
"1998-12-12 09:20:00.0","0","0","0","0","0","0","18","7","0","0","0"
"1998-12-12 09:30:00.0","0","0","20","0","0","0","41","10","1","0","0"
"1998-12-12 09:40:00.0","0","0","0","0","0","0","44","23","11","0","0"
"1998-12-12 09:50:00.0","0","0","0","0","0","0","40","22","9","0","0"
"1998-12-12 10:00:00.0","0","0","9","0","0","0","19","0","0","0","0"
"1998-12-12 10:10:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-12-12 10:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 10:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 10:40:00.0","0","0","19","0","0","0","27","0","0","0","0"
"1998-12-12 10:50:00.0","0","0","1","0","0","0","22","3","7","0","0"
"1998-12-12 11:00:00.0","0","0","0","0","0","0","22","0","11","0","0"
"1998-12-12 11:10:00.0","0","0","17","0","0","0","40","4","12","0","0"
"1998-12-12 11:20:00.0","0","0","4","0","0","0","26","0","12","0","0"
"1998-12-12 11:30:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-12-12 11:40:00.0","0","0","9","0","0","0","33","0","13","0","0"
"1998-12-12 11:50:00.0","0","0","12","0","0","0","35","0","14","0","0"
"1998-12-12 12:00:00.0","0","0","0","0","0","0","23","0","14","0","0"
"1998-12-12 12:10:00.0","0","0","9","0","0","0","118","0","13","0","0"
"1998-12-12 12:20:00.0","0","0","16","0","0","0","51","0","14","0","0"
"1998-12-12 12:30:00.0","27","0","0","0","0","0","51","0","13","0","0"
"1998-12-12 12:40:00.0","264","0","0","0","0","0","292","0","14","0","0"
"1998-12-12 12:50:00.0","382","0","21","0","0","0","436","2","13","0","0"
"1998-12-12 13:00:00.0","379","0","0","0","0","0","417","5","12","0","0"
"1998-12-12 13:10:00.0","268","0","0","0","0","0","294","6","3","0","0"
"1998-12-12 13:20:00.0","32","0","16","0","0","0","56","0","0","0","0"
"1998-12-12 13:30:00.0","322","0","6","0","0","0","343","0","0","0","0"
"1998-12-12 13:40:00.0","382","0","0","0","0","0","402","0","0","0","0"
"1998-12-12 13:50:00.0","360","0","4","0","0","0","385","0","0","0","0"
"1998-12-12 14:00:00.0","16","0","18","0","0","0","42","0","0","0","0"
"1998-12-12 14:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 14:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 14:30:00.0","0","0","18","0","0","0","27","0","0","0","0"
"1998-12-12 14:40:00.0","0","0","3","0","0","0","13","0","0","0","0"
"1998-12-12 14:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 15:00:00.0","0","0","7","0","0","0","24","7","0","0","0"
"1998-12-12 15:10:00.0","0","0","15","0","0","0","52","16","11","0","0"
"1998-12-12 15:20:00.0","0","0","0","0","0","0","55","32","13","0","0"
"1998-12-12 15:30:00.0","0","0","0","0","0","0","36","12","12","0","0"
"1998-12-12 15:40:00.0","0","0","21","0","0","0","50","7","12","0","0"
"1998-12-12 15:50:00.0","0","0","1","0","0","0","24","1","13","0","0"
"1998-12-12 16:00:00.0","0","0","0","0","0","0","24","0","13","0","0"
"1998-12-12 16:10:00.0","0","0","13","0","0","0","36","0","13","0","0"
"1998-12-12 16:20:00.0","0","0","8","0","0","0","31","0","13","0","0"
"1998-12-12 16:30:00.0","0","0","0","0","0","0","54","30","12","0","0"
"1998-12-12 16:40:00.0","0","0","18","0","0","0","93","53","12","0","0"
"1998-12-12 16:50:00.0","0","0","11","0","0","0","70","38","12","0","0"
"1998-12-12 17:00:00.0","0","0","0","0","0","0","80","57","11","0","0"
"1998-12-12 17:10:00.0","0","0","10","0","0","0","83","50","12","0","0"
"1998-12-12 17:20:00.0","0","0","13","0","0","0","79","45","11","0","0"
"1998-12-12 17:30:00.0","0","0","0","0","0","0","88","66","11","0","0"
"1998-12-12 17:40:00.0","0","0","6","0","0","0","82","52","12","0","0"
"1998-12-12 17:50:00.0","0","0","18","0","0","0","106","45","12","0","0"
"1998-12-12 18:00:00.0","0","0","0","0","0","0","63","36","14","1","0"
"1998-12-12 18:10:00.0","0","0","0","0","0","0","185","55","13","9","0"
"1998-12-12 18:20:00.0","0","0","23","0","0","0","109","49","12","5","0"
"1998-12-12 18:30:00.0","0","0","0","0","0","0","76","48","14","0","2"
"1998-12-12 18:40:00.0","0","0","0","0","0","0","75","53","10","0","1"
"1998-12-12 18:50:00.0","0","0","17","0","0","0","32","6","0","0","0"
"1998-12-12 19:00:00.0","0","0","5","0","0","0","15","0","0","0","0"
"1998-12-12 19:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 19:20:00.0","0","0","7","0","0","0","17","0","0","0","0"
"1998-12-12 19:30:00.0","0","0","15","0","0","0","23","0","0","0","0"
"1998-12-12 19:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 19:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-12 20:00:00.0","0","0","21","0","0","0","44","13","0","0","0"
"1998-12-12 20:10:00.0","0","0","0","0","0","0","196","57","4","0","123"
"1998-12-12 20:20:00.0","0","0","0","0","0","0","414","32","12","0","353"
"1998-12-12 20:30:00.0","0","0","11","0","0","0","141","33","12","0","73"
"1998-12-12 20:40:00.0","0","0","11","0","0","0","79","31","13","0","15"
"1998-12-12 20:50:00.0","0","0","0","0","0","0","75","16","13","0","37"
"1998-12-12 21:00:00.0","0","0","6","0","0","0","66","0","12","0","38"
"1998-12-12 21:10:00.0","0","0","16","0","0","0","71","0","14","0","35"
"1998-12-12 21:20:00.0","0","0","0","0","0","0","77","0","14","0","54"
"1998-12-12 21:30:00.0","0","0","0","0","0","0","88","5","13","0","61"
"1998-12-12 21:40:00.0","0","0","22","0","0","0","66","9","13","0","12"
"1998-12-12 21:50:00.0","0","0","0","0","0","0","27","3","13","0","0"
"1998-12-12 22:00:00.0","0","0","0","0","0","0","27","4","13","0","0"
"1998-12-12 22:10:00.0","0","0","12","0","0","0","35","0","12","0","0"
"1998-12-12 22:20:00.0","0","0","10","0","0","0","32","0","13","0","0"
"1998-12-12 22:30:00.0","0","0","0","0","0","0","25","0","14","0","0"
"1998-12-12 22:40:00.0","0","0","0","0","0","0","23","0","13","0","0"
"1998-12-12 22:50:00.0","0","0","20","0","0","0","43","0","13","0","0"
"1998-12-12 23:00:00.0","0","0","0","0","0","0","25","1","12","0","0"
"1998-12-12 23:10:00.0","0","0","0","0","0","0","24","0","14","0","0"
"1998-12-12 23:20:00.0","0","0","14","0","0","0","35","0","12","0","0"
"1998-12-12 23:30:00.0","0","0","7","0","0","0","28","0","11","0","0"
"1998-12-12 23:40:00.0","0","0","0","0","0","0","12","0","2","0","0"
"1998-12-12 23:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 00:00:00.0","0","0","21","0","0","0","30","0","0","0","0"
"1998-12-13 00:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 00:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 00:30:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-12-13 00:40:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-12-13 00:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 01:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 01:10:00.0","0","0","21","0","0","0","30","0","0","0","0"
"1998-12-13 01:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 01:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 01:40:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-12-13 01:50:00.0","0","0","12","0","0","0","21","0","0","0","0"
"1998-12-13 02:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 02:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 02:20:00.0","0","0","18","0","0","0","28","0","0","0","0"
"1998-12-13 02:30:00.0","0","0","3","0","0","0","12","0","0","0","0"
"1998-12-13 02:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 02:50:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-12-13 03:00:00.0","0","0","19","0","0","0","28","0","0","0","0"
"1998-12-13 03:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 03:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 03:30:00.0","0","0","12","0","0","0","21","0","0","0","0"
"1998-12-13 03:40:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-12-13 03:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 04:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 04:10:00.0","0","0","20","0","0","0","29","0","0","0","0"
"1998-12-13 04:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 04:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 04:40:00.0","0","0","4","0","0","0","14","0","0","0","0"
"1998-12-13 04:50:00.0","0","0","16","0","0","0","25","0","0","0","0"
"1998-12-13 05:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 05:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 05:20:00.0","0","0","13","0","0","0","23","0","0","0","0"
"1998-12-13 05:30:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-12-13 05:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 05:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 06:00:00.0","0","0","19","0","0","0","28","0","0","0","0"
"1998-12-13 06:10:00.0","0","0","1","0","0","0","11","0","0","0","0"
"1998-12-13 06:20:00.0","0","0","0","0","0","0","11","2","0","0","0"
"1998-12-13 06:30:00.0","0","0","0","0","0","0","25","14","0","0","0"
"1998-12-13 06:40:00.0","0","0","20","0","0","0","43","14","0","0","0"
"1998-12-13 06:50:00.0","0","0","0","0","0","0","23","14","0","0","0"
"1998-12-13 07:00:00.0","0","0","0","0","0","0","23","13","0","0","0"
"1998-12-13 07:10:00.0","0","0","8","0","0","0","32","13","0","0","0"
"1998-12-13 07:20:00.0","0","0","11","0","0","0","34","14","0","0","0"
"1998-12-13 07:30:00.0","0","0","0","0","0","0","23","13","0","0","0"
"1998-12-13 07:40:00.0","0","0","0","0","1","0","30","8","0","7","0"
"1998-12-13 07:50:00.0","0","0","16","0","6","0","41","0","0","9","0"
"1998-12-13 08:00:00.0","0","0","4","0","7","0","30","0","0","9","0"
"1998-12-13 08:10:00.0","0","0","0","0","3","0","26","8","0","4","0"
"1998-12-13 08:20:00.0","0","0","0","0","0","0","29","18","0","0","0"
"1998-12-13 08:30:00.0","0","0","21","0","0","0","48","15","0","2","0"
"1998-12-13 08:40:00.0","0","0","0","0","0","0","99","0","0","9","0"
"1998-12-13 08:50:00.0","0","0","0","0","0","0","53","0","0","9","0"
"1998-12-13 09:00:00.0","0","0","15","0","0","0","37","2","0","9","0"
"1998-12-13 09:10:00.0","0","0","6","0","2","0","30","3","0","9","0"
"1998-12-13 09:20:00.0","0","0","0","0","0","0","31","12","0","9","0"
"1998-12-13 09:30:00.0","0","0","0","0","0","0","20","0","0","10","0"
"1998-12-13 09:40:00.0","0","0","20","0","0","0","34","0","0","3","0"
"1998-12-13 09:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-12-13 10:00:00.0","0","0","0","0","0","0","11","1","0","0","0"
"1998-12-13 10:10:00.0","0","0","11","0","0","0","23","3","0","0","0"
"1998-12-13 10:20:00.0","0","0","11","0","0","0","25","4","0","0","0"
"1998-12-13 10:30:00.0","0","0","0","0","0","0","10","1","0","0","0"
"1998-12-13 10:40:00.0","0","0","3","0","0","0","16","0","1","0","0"
"1998-12-13 10:50:00.0","0","0","20","0","0","0","28","0","0","0","0"
"1998-12-13 11:00:00.0","0","158","0","0","0","0","175","5","0","0","0"
"1998-12-13 11:10:00.0","0","0","0","0","0","0","23","13","0","0","0"
"1998-12-13 11:20:00.0","0","0","17","0","0","0","40","14","0","0","0"
"1998-12-13 11:30:00.0","0","0","4","0","0","0","20","6","0","0","0"
"1998-12-13 11:40:00.0","0","0","0","0","0","0","28","7","8","0","0"
"1998-12-13 11:50:00.0","0","0","24","0","0","0","75","6","13","0","0"
"1998-12-13 12:00:00.0","0","29","1","0","0","0","61","7","14","0","0"
"1998-12-13 12:10:00.0","0","43","3","0","0","0","72","3","12","0","0"
"1998-12-13 12:20:00.0","0","37","23","0","0","0","81","0","14","0","0"
"1998-12-13 12:30:00.0","0","242","0","0","0","0","267","0","13","0","0"
"1998-12-13 12:40:00.0","0","0","3","0","0","0","26","0","13","0","0"
"1998-12-13 12:50:00.0","0","0","23","0","0","0","45","0","12","0","0"
"1998-12-13 13:00:00.0","0","0","0","0","0","0","23","0","13","0","0"
"1998-12-13 13:10:00.0","0","0","0","0","0","0","23","0","12","0","0"
"1998-12-13 13:20:00.0","29","0","27","0","0","0","132","2","12","0","53"
"1998-12-13 13:30:00.0","301","0","0","0","0","0","678","0","12","0","344"
"1998-12-13 13:40:00.0","379","0","0","0","0","0","571","0","12","0","156"
"1998-12-13 13:50:00.0","377","0","26","0","0","0","450","1","11","0","18"
"1998-12-13 14:00:00.0","292","0","0","0","0","0","360","0","12","0","38"
"1998-12-13 14:10:00.0","33","0","0","0","0","0","90","0","11","0","37"
"1998-12-13 14:20:00.0","285","0","21","0","0","0","345","0","11","0","16"
"1998-12-13 14:30:00.0","375","0","4","0","0","0","492","3","12","0","79"
"1998-12-13 14:40:00.0","377","0","0","0","0","0","435","2","12","0","25"
"1998-12-13 14:50:00.0","70","0","13","0","0","0","110","6","6","0","0"
"1998-12-13 15:00:00.0","0","0","13","0","0","0","21","0","0","0","0"
"1998-12-13 15:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 15:20:00.0","0","0","3","0","0","0","15","0","0","0","0"
"1998-12-13 15:30:00.0","0","0","20","0","0","0","28","0","0","0","0"
"1998-12-13 15:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 15:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 16:00:00.0","0","0","21","0","0","0","29","0","0","0","0"
"1998-12-13 16:10:00.0","0","0","3","0","0","0","13","0","0","0","0"
"1998-12-13 16:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 16:30:00.0","0","0","9","0","0","0","19","0","0","0","0"
"1998-12-13 16:40:00.0","0","0","13","0","0","0","28","5","0","0","0"
"1998-12-13 16:50:00.0","0","0","0","0","0","2","121","41","7","0","6"
"1998-12-13 17:00:00.0","0","0","0","0","0","0","156","62","10","0","5"
"1998-12-13 17:10:00.0","0","0","25","0","0","0","118","66","12","0","0"
"1998-12-13 17:20:00.0","0","0","0","0","0","0","102","74","11","0","0"
"1998-12-13 17:30:00.0","0","0","0","0","0","0","102","74","12","0","0"
"1998-12-13 17:40:00.0","0","0","16","0","0","0","118","74","12","0","0"
"1998-12-13 17:50:00.0","0","0","8","0","0","0","118","81","13","0","0"
"1998-12-13 18:00:00.0","0","0","0","0","0","0","94","66","11","0","0"
"1998-12-13 18:10:00.0","0","0","2","0","0","0","74","42","12","0","0"
"1998-12-13 18:20:00.0","0","0","21","0","0","0","82","41","4","0","0"
"1998-12-13 18:30:00.0","0","0","0","0","0","0","343","27","5","7","279"
"1998-12-13 18:40:00.0","0","0","0","0","0","0","297","28","0","9","241"
"1998-12-13 18:50:00.0","0","0","16","0","0","0","105","51","0","9","18"
"1998-12-13 19:00:00.0","0","0","7","0","0","0","102","52","8","6","17"
"1998-12-13 19:10:00.0","0","0","0","0","0","0","91","34","11","0","37"
"1998-12-13 19:20:00.0","0","0","15","0","0","0","104","38","11","0","31"
"1998-12-13 19:30:00.0","0","0","15","0","0","0","139","35","11","0","72"
"1998-12-13 19:40:00.0","16","0","0","0","0","0","169","44","11","6","73"
"1998-12-13 19:50:00.0","175","0","13","0","0","0","275","38","12","8","10"
"1998-12-13 20:00:00.0","378","0","12","0","0","0","470","29","12","8","0"
"1998-12-13 20:10:00.0","378","0","0","0","0","0","427","0","12","9","0"
"1998-12-13 20:20:00.0","377","0","1","0","0","0","428","0","13","8","0"
"1998-12-13 20:30:00.0","51","0","23","0","0","0","130","19","12","7","0"
"1998-12-13 20:40:00.0","189","0","0","0","0","1","239","23","13","0","0"
"1998-12-13 20:50:00.0","387","0","0","0","0","5","430","7","12","0","0"
"1998-12-13 21:00:00.0","382","0","16","0","0","6","438","0","13","0","0"
"1998-12-13 21:10:00.0","147","0","8","0","4","2","189","0","12","0","0"
"1998-12-13 21:20:00.0","2","0","0","0","4","0","30","1","13","0","0"
"1998-12-13 21:30:00.0","0","0","2","0","0","0","25","0","13","0","0"
"1998-12-13 21:40:00.0","0","0","22","0","0","0","43","0","13","0","0"
"1998-12-13 21:50:00.0","0","0","0","0","0","0","24","1","12","0","0"
"1998-12-13 22:00:00.0","0","0","0","0","0","0","23","0","13","0","0"
"1998-12-13 22:10:00.0","0","0","15","0","0","0","37","0","12","0","0"
"1998-12-13 22:20:00.0","0","0","7","0","0","0","29","0","13","0","0"
"1998-12-13 22:30:00.0","0","0","0","0","0","0","23","0","12","0","0"
"1998-12-13 22:40:00.0","0","0","4","0","0","0","28","1","13","0","0"
"1998-12-13 22:50:00.0","0","0","18","0","0","0","40","0","11","0","0"
"1998-12-13 23:00:00.0","0","0","0","0","0","0","24","0","13","0","0"
"1998-12-13 23:10:00.0","0","0","0","0","0","0","23","0","11","0","0"
"1998-12-13 23:20:00.0","0","0","16","0","0","0","39","0","12","0","0"
"1998-12-13 23:30:00.0","0","0","5","0","0","0","15","0","0","0","0"
"1998-12-13 23:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-13 23:50:00.0","0","0","1","0","0","0","11","0","0","0","0"
"1998-12-14 00:00:00.0","0","0","21","0","0","0","29","0","0","0","0"
"1998-12-14 00:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 00:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 00:30:00.0","0","0","11","0","0","0","21","0","0","0","0"
"1998-12-14 00:40:00.0","0","0","9","0","0","0","19","0","0","0","0"
"1998-12-14 00:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 01:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 01:10:00.0","0","0","20","0","0","0","29","0","0","0","0"
"1998-12-14 01:20:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-12-14 01:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 01:40:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-12-14 01:50:00.0","0","0","19","0","0","0","28","0","0","0","0"
"1998-12-14 02:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 02:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 02:20:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-12-14 02:30:00.0","0","0","11","0","0","0","21","0","0","0","0"
"1998-12-14 02:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 02:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-12-14 03:00:00.0","0","0","15","0","0","0","25","0","0","0","0"
"1998-12-14 03:10:00.0","0","0","5","0","0","0","14","0","0","0","0"
